time_s	event
452.85200000000003	NAVIGATION_PAUSED_ON
452.853	AVOID_ACTIVE_ON
454.853	NAVIGATION_PAUSED_OFF
454.85400000000004	AVOID_ACTIVE_OFF
456.651	NAVIGATION_PAUSED_ON
456.65200000000004	AVOID_ACTIVE_ON
458.65400000000005	NAVIGATION_PAUSED_OFF
458.65400000000005	AVOID_ACTIVE_OFF
460.651	NAVIGATION_PAUSED_ON
460.65200000000004	AVOID_ACTIVE_ON
462.653	NAVIGATION_PAUSED_OFF
462.653	AVOID_ACTIVE_OFF
463.65200000000004	NAVIGATION_PAUSED_ON
463.65200000000004	AVOID_ACTIVE_ON
467.802	NAVIGATION_PAUSED_OFF
467.802	AVOID_ACTIVE_OFF
470.85100000000006	NAVIGATION_PAUSED_ON
470.85100000000006	AVOID_ACTIVE_ON
472.85100000000006	NAVIGATION_PAUSED_OFF
472.85200000000003	AVOID_ACTIVE_OFF
475.05100000000004	NAVIGATION_PAUSED_ON
475.052	AVOID_ACTIVE_ON
477.05400000000003	NAVIGATION_PAUSED_OFF
477.05400000000003	AVOID_ACTIVE_OFF
478.252	NAVIGATION_PAUSED_ON
478.252	AVOID_ACTIVE_ON
480.252	NAVIGATION_PAUSED_OFF
480.254	AVOID_ACTIVE_OFF
482.451	NAVIGATION_PAUSED_ON
482.45200000000006	AVOID_ACTIVE_ON
484.45200000000006	NAVIGATION_PAUSED_OFF
484.45200000000006	AVOID_ACTIVE_OFF
486.25100000000003	NAVIGATION_PAUSED_ON
486.25100000000003	AVOID_ACTIVE_ON
488.252	NAVIGATION_PAUSED_OFF
488.252	AVOID_ACTIVE_OFF
490.25300000000004	NAVIGATION_PAUSED_ON
490.25300000000004	AVOID_ACTIVE_ON
492.25300000000004	NAVIGATION_PAUSED_OFF
492.25300000000004	AVOID_ACTIVE_OFF
494.252	NAVIGATION_PAUSED_ON
494.252	AVOID_ACTIVE_ON
496.252	NAVIGATION_PAUSED_OFF
496.252	AVOID_ACTIVE_OFF
498.25100000000003	NAVIGATION_PAUSED_ON
498.25300000000004	AVOID_ACTIVE_ON
500.252	NAVIGATION_PAUSED_OFF
500.252	AVOID_ACTIVE_OFF
502.25300000000004	NAVIGATION_PAUSED_ON
502.25300000000004	AVOID_ACTIVE_ON
504.252	NAVIGATION_PAUSED_OFF
504.252	AVOID_ACTIVE_OFF
506.052	NAVIGATION_PAUSED_ON
506.05300000000005	AVOID_ACTIVE_ON
508.05300000000005	NAVIGATION_PAUSED_OFF
508.05300000000005	AVOID_ACTIVE_OFF
510.65200000000004	NAVIGATION_PAUSED_ON
510.65200000000004	AVOID_ACTIVE_ON
512.65	NAVIGATION_PAUSED_OFF
512.6510000000001	AVOID_ACTIVE_OFF
514.2520000000001	NAVIGATION_PAUSED_ON
514.2520000000001	AVOID_ACTIVE_ON
521.8000000000001	NAVIGATION_PAUSED_OFF
521.8000000000001	AVOID_ACTIVE_OFF
526.452	NAVIGATION_PAUSED_ON
526.4540000000001	AVOID_ACTIVE_ON
528.451	NAVIGATION_PAUSED_OFF
528.452	AVOID_ACTIVE_OFF
531.452	NAVIGATION_PAUSED_ON
531.452	AVOID_ACTIVE_ON
533.452	NAVIGATION_PAUSED_OFF
533.452	AVOID_ACTIVE_OFF
534.201	NAVIGATION_PAUSED_ON
534.202	AVOID_ACTIVE_ON
536.2	NAVIGATION_PAUSED_OFF
536.2	AVOID_ACTIVE_OFF
539.451	NAVIGATION_PAUSED_ON
539.452	AVOID_ACTIVE_ON
541.451	NAVIGATION_PAUSED_OFF
541.452	AVOID_ACTIVE_OFF
542.2520000000001	NAVIGATION_PAUSED_ON
542.2520000000001	AVOID_ACTIVE_ON
544.2510000000001	NAVIGATION_PAUSED_OFF
544.2510000000001	AVOID_ACTIVE_OFF
546.2520000000001	NAVIGATION_PAUSED_ON
546.253	AVOID_ACTIVE_ON
548.2520000000001	NAVIGATION_PAUSED_OFF
548.2520000000001	AVOID_ACTIVE_OFF
550.452	NAVIGATION_PAUSED_ON
550.452	AVOID_ACTIVE_ON
554.802	NAVIGATION_PAUSED_OFF
554.802	AVOID_ACTIVE_OFF
557.052	NAVIGATION_PAUSED_ON
557.052	AVOID_ACTIVE_ON
561.4010000000001	NAVIGATION_PAUSED_OFF
561.402	AVOID_ACTIVE_OFF
563.6560000000001	NAVIGATION_PAUSED_ON
563.657	AVOID_ACTIVE_ON
565.701	NAVIGATION_PAUSED_OFF
565.701	AVOID_ACTIVE_OFF
567.2510000000001	NAVIGATION_PAUSED_ON
567.2520000000001	AVOID_ACTIVE_ON
569.2510000000001	NAVIGATION_PAUSED_OFF
569.2510000000001	AVOID_ACTIVE_OFF
571.057	NAVIGATION_PAUSED_ON
571.057	AVOID_ACTIVE_ON
573.1030000000001	NAVIGATION_PAUSED_OFF
573.1030000000001	AVOID_ACTIVE_OFF
574.8520000000001	NAVIGATION_PAUSED_ON
574.8520000000001	AVOID_ACTIVE_ON
576.8530000000001	NAVIGATION_PAUSED_OFF
576.8530000000001	AVOID_ACTIVE_OFF
579.2510000000001	NAVIGATION_PAUSED_ON
579.2510000000001	AVOID_ACTIVE_ON
581.2520000000001	NAVIGATION_PAUSED_OFF
581.2520000000001	AVOID_ACTIVE_OFF
582.051	NAVIGATION_PAUSED_ON
582.052	AVOID_ACTIVE_ON
586.4000000000001	NAVIGATION_PAUSED_OFF
586.4010000000001	AVOID_ACTIVE_OFF
590.052	NAVIGATION_PAUSED_ON
590.053	AVOID_ACTIVE_ON
592.052	NAVIGATION_PAUSED_OFF
592.053	AVOID_ACTIVE_OFF
594.0500000000001	NAVIGATION_PAUSED_ON
594.0500000000001	AVOID_ACTIVE_ON
